,song,year,album,genre,artist,lyric
65,Money Good,2015,Fuck The Money (2015),Hip Hop|Political Hip Hop|Alternative Hip Hop,Talib Kweli,"(?)
It's not so much a business where you make a lot of money but if you enjoy the business then the money comes. But if you're looking for the fast, instant kind of famous and money it's going to be boring to you because it doesn't happen quite like that
(Yeah, yeah... {?})
When the money come it's sweet as a honeybun
But when the money gone they hide like a honeycomb
They tell you get your education
Nigga, go to college
They colonizing your mind like Rhodesia
What you, a Rhodes scholar?
They never tell you that degree is just a receipt
You be paying off them loans till you're 6 feet deep
Peep
In my environment every snitch gon' have to die
You ask me why
'Cause my entitlement is American as apple pie
It's hard to get a check, it's easy to get in debt
Then get it wet
You could get a little head for a little bread
That shit is dead
Get by, get over
You gotta get ahead or be back in the shelter by 12 so you can get a bed
The conditions you raised in is preyin on your decision-making
You concentrating on that short paper
The broad paper, that hard candy, that jaw breaker
The dark side of the force pay for that Lord Vader
How you tell a nigga from the hood?
We on the Dirty, Sexy Money like Blair Underwood
My money good (x4)
Can't touch it
It's only human to want to look
Money talk
My shit be tellin' everyone to shhh
My money good (x4)
The millionaire musician a fairly recent phenomenon
Before there was [?] musicians performing on the street corners
Out in the deep forest
The city drop the beat, the night air sing a sweet chorus
The trees lean toward us in order to take in the CO2 that we let out and convert it into oxygen
Every time you blow a breath out you start the cycle again
Recycle the wind, spin it any way you want it
It's priceless, this life is a blessing
No matter how you slice it or dice it, you can grill it like a swordfish
A beautiful mind, the bars gorgeous
I know I'm a suspect
When I'm walking and the streets is like my office
We the working class artists
They wishin that we was porpoise
But I know my worth
Tell 'em to make an offer of gold first
I'm in the fight of my life and I'm taking the whole purse
Soul search
For getting paid for creating the cold verse
Got the money on my mind
Tryna escape and it don't work
Church
How you tell a nigga from the hood?
We on the Dirty, Sexy Money like Blair Underwood
My money good (x4)"
66,More or Less,2007,Eardrum (2007),Hip Hop|Political Hip Hop|Alternative Hip Hop,Talib Kweli,"Yo Tone what we need?
(Dion)
More love, less hate, more real, less fake, more grind, less wishing
Less stuntin, more fame, less talking, more changes, less rushin', more vision
More franchising less sanitizing
More uprising less downsizing
More enterprising less sympathizing
More building, less destroying
More jobs less unemployment
Let's give the devil less enjoyment
More originality less biting off 'Pac and Big
More community activism less pigs
More Blacksmith and Def Jux less Geffen
And the rest cause the rest suck
They got the shit all messed up
More marijuana less coke
More countability for politicians before he shoutin' ""Let's vote!""
More schools less prisons
More freestyles less written
More serious shit and less kidding
More history less mystery
More Beyonce less Brittany
More happiness less misery
More victory less losses
More workers, we all bosses
Of course its Reflection...
What we need?
(Dion)
More love, less hate, more real, less fake, more grind, less wishing
Less stuntin, more fame, less talking, more changes, less rushin', more vision
God bless the hood where my money always good
I can get you taken now thinkin' couldn't when I could Son I live above the rim and Paid in Full like my nigga would
Crack is old, niggas wish
Y'all wish a nigga would crack a joke
Like he wanna battle for the mic
This is Brooklyn, the planet
Y'all niggas is just satellites
Revolve around my every word
I address the crowd like Lincoln at Gettysburg
Surrounded by the heavy herb
The crowd is more or less
Wall to wall here for the pure
Hip-hop how I'm rockin' got them droppin' they jaw
Fire marshall blocking the door
There's a crack like they chopping the raw
This the shit the cops stopping us for
This the +Reign Of The Tec+ and them motherfucking Beatnuts
Slice like the nip-tuck
Specialize in deep cuts
It's the music that you ridin' to
Provided to you by Kweli and Hi-Tek the livest two...
Yeah, what we need?
(Dion)
More love, less hate, more real, less fake, more grind, less wishing
Less stuntin, more fame, less talking, more changes, less rushin', more vision
The more I put into it, the less it sounds like the nonsense
The more natural the less conscience
At the same time the more bomb shit
The less the devil got a grip
I get it loose we gotta slip away, the ghetto gotta get
More for a dollar
More Frescas for purchase
Less liquor stores
Less churches that be lookin' like corner stores
More rap songs that stress purpose with
Less misogyny and less curses
Let's put more depth in our verses, till they left on the surface
While we stomp through the underground
The comp don't come around
You sort of hoping for that reflection
You're sort of open I'ma heed call him chosen
I don't play with your emotion
Stop acting so God damn emotional
I give you these bars for free like it's promotional
This ain't no marketing strategy
It had to be from the heart in order to be reality
Reflection...
What we need?
(Dion)
More love, less hate, more real, less fake, more grind, less wishing
Less stuntin, more fame, less talking, more changes, less rushin', more vision"
67,Mr. International,2011,Gutter Rainbows (2011),Hip Hop|Political Hip Hop|Alternative Hip Hop,Talib Kweli,"Hey how you doing
We all gonna be like a bunch of little Fonzi's
What's Fonz he's cool
Meet Mr. International on the runway more than a fashion show, you know
It's all I love like McEnroe but sorry I have to go
One more time yo
Meet Mr. International on the runway more than a fashion show, you know
It's all I love like McEnroe but sorry I have to go
I've been so many places in my life and time
And I know this for sure I'm a life that's worth living
I've seen a lot of faces made a lot of moves
I'm international cause of you
I've been so many places in my life and time
And I know this for sure I'm a life that's worth living
I've seen a lot of faces made a lot of moves
I'm international cause of you
Yo let me introduce you to the Blacksmith crew we making money
Go to sleep with a dream and we waking up hungry
It's a new day stomach is rumbling oh well
I'm like Lloyd Banks stumbling outta the hotel
Overseas show I'm catching the last flight
Really need to go I'm hangover from last night
Out with Gina and Mila [?] we get silly
Had a ball bout to call a cab like Wet Willie's
When I'm in commuter traffic I'm never worried or panic
First class travel I'm flying Virgin Atlantic
I'm already checked in I'm ready to settle in
Going places I've never been I get my Rosetta in
Racking up the sky miles and getting them upgrades
And you hate the only place that you visit is upstate
Don't be mad 'cause I'm writing this rhyme on my iPad
Don't be sad cause tomorrow I'm catching the flight back
I've been so many places in my life and time
And I know this for sure I'm a life that's worth living
I've seen a lot of faces made a lot of moves
I'm international cause of you
I'm a traveling man moving through places space and time
Thinking life hard working at your 9 to 5
No matter what you do you can't imitate my grind
24/7 love ain't that rough
When your career is you're passion no that ain't enough
So when you hear me rapping it's like I'm making love
Banging your eardrum slinging that good ugh
Taking over the planet you follow my footprints now you rolling with the greatest
I'm getting to know the neighbors I'm tasting the local flavors
Chicks from the ghetto were richer than portobello
My life is like a movie a novel by Paulo Coelho
Or the Steely Dan song about a bottle of Cuevo
Colombian Gold take a hit for the road
Its given me a vision like I was licking a toad
Consider me so blessed like mama making a cake
And the kids licking the bowl
I've been so many places in my life and time
And I know this for sure I'm a life that's worth living
I've seen a lot of faces made a lot of moves
I'm international cause of you
I've been so many places in my life and time
And I know this for sure I'm a life that's worth living
I've seen a lot of faces made a lot of moves
I'm international cause of you
(Adlibs out)"
68,Ms. Hill,2005,Right About Now: The Official Sucka Free Mix CD (2005),Hip Hop|Political Hip Hop|Alternative Hip Hop,Talib Kweli,"Every night, slips away (phone ringing)
In other words, (yo, who's this?) I should say
There are no words, (y'all heard it) you should say
There are no words, (I mean it's life)
Every night, slips away (I mean, what can I say? it's best)
In other words, I should say
There are no words, you should say
There are no words
Ms. Hill, you got skills, that's a gift, it's real
Get ill, what you spit got the power to uplift the heel
I wish I could talk to Lauryn
I mean excuse me, Ms. Hill
And let her know how much we love her is real
The industry was beating her up
Then those demons started eating her up
She need a savior that'll bleed in a cup, yup
We used to kick it in the salad days
When she look at me like she ain't know me when she see me nowadays
I nod, she nod back, that's how it stay
Her songs still better than anything out there
Hotter power play
Remember how they accused her of saying
She did her album without help
Then she went to Rome to sing
And tell the Pope about herself
Just after she left the Fugees
Started rolling with the Marleys
Got back with her crew at Dave Chapelle's Block Party
She made songs about Zion
And trying to be faithful
Took the Blackstar on tour in Europe
I was so grateful
Speaking for myself but I'm sure I could speak for Dante
I got to watch a show with Nina Simone and Harry Belafonte
We used to chill at Nkiru, her moms was a customer
She used to love to buy the books by Octavia Butler
Parable of the Sower, the main character's name was Lauren
What the album did for black girls' souls was so important
I got concerned when she got sick on the road
She ain't heavy, I'm a brother
And I wish that I could pick up the load, but no
Every night, slips away
In other words, I should say
There are no words, you should say
There are no words
Another night slips away
In other words, I should say
There are no words, you should say
There are no words
Ms. Hill, you got skills, that's a gift, it's real
Get ill, what you spit got the power to uplift the heel
Got your assistant on the the phone
""I need to talk to Lauryn""
And I wanna walk through the storm, and I could be the umbrella
When the rain is pouring
Please, this no disrespect to whoever your man is though
This relationship is strictly music like D'angelo
I know you hate Babylon, and wanna see it fall
But they won't let you read your poem at the BET awards
You give us hope, you give us faith, you the one
They don't like what you got to say
But still they beg you to come, whoa
Now that's powerful sis, it's black power
We get money, keep our eyes on the final hour
And no I ain't saying you Christ, that would be sacriligous right?
But you can blow up the night, sisters the rats is vicious
The raps the sisters recite with their black fist up
The devil's last wish is a queen that rise past bitches
We used to read Francis Crest or anything
By Third World Press will press
But what the power of the word suggest
Hatched ideas in our heads like birds in the nest
You gave birth to a new sound like Don did West, yes
Should I be saying all of this while the mic is on?
I might as well let it out because one day I might be gone
I write this song and hope you feel how much we love you
And you play it, 'cause I really ain't got the words to say it
But yo
Every night, slips away
In other words, I should say
There are no words, you should say
There are no words
Another night slips away
In other words, I should say
There are no words, you should say
There are no words
Ms. Hill, you got skills, that's a gift, it's real
Get ill, what you spit got the power to uplift the heel"
69,My Weather Report,2007,Eardrum (2007),Hip Hop|Political Hip Hop|Alternative Hip Hop,Talib Kweli,"C'mon, Yeah
I like to take this opportunity, to thank everybody who been riding with me so far
It's a been a long journey
But they say your life's path is not about the destination
It's all about the journey
I appreciate y'all
It's my blood, sweat, tears, years
Struggle, love, hate, fear
New york city!
You could make it here, you could make it anywhere
I came to prepare
For the rain, hail, sleet, snow
Whatever the weather, we ride
Let my people go!
To a place where knowledge is born
We welcome you to the 3rd eye of the storm
Check it out!
Futuristic lyricist, straight from the renaissance
Top of the suffer chain, raps up a edge a lot
My people suffering, slave to another chain
This voyage is maiden, like my mother of the name
Is this your first trip to hell?
Avenge a capitalist, if it's a product then we got it for sell
When I first started to spell, my words fell into rhymes
Turned into songs, everything else fell into line
I paint the pictures, you could see the people bleeding my bars
When I was a teen, I was mean, about to reach for the stars
So if I fail or fell, write in the clouds, tighten the vowel
Niggaz word, there use to be no bitin allowed
Now the gangsters no grindin' allowed
Probably see a fight in the stage, fore you see a fight in the crowd
I send this out to my people facing the storm
Homie we riding it out
You inspire what I'm writing about
It's the 3rd eye of the storm
It's the 3rd eye of the storm
It's the 3rd eye of the storm
It's the 3rd eye of the storm
Check it out!
Check it out!
Check it out!
Been fucking around!
I'm not a judge, but I'm handing out sentences
To political prisoners, regular inmates with no visitors
Niggaz in the streets outside to reach up for ministers
Not those that say they spiritual, but actual parishoners
Rap listeners, we open the black businesses
This underground shit, with samples to lack clearances
Once you get a past appearances
You could tell who shit is fake and who's shit is based upon the past experiences
We really been to war, hand to hand like crack sales
Bill the man, the man they try to kill off the blackmail
Female left to raise up a son
From the day he was one
Till he twenty, and he raise up a gun
Get the blazin', fore the blaze of the sun
Smoke bracin' his lung
Young in his years and he's facing a ton
None of his peers wanna share the road
Love the child, care to provider
But they hand a blunt and share saliva
You ain't a rider
And you hustlin' backwards
To many excess, with imitating these crackers
So our kids looking up to drug dealers and rappers
Taking away all the work away from our black actors
Revelation is first and armageddon is after
Tsunami's, hurricanes and natural disasters
Fast food culture be this, is always a factor
It's the gratification
They want the cash faster!
It's the 3rd eye of the storm
It's the 3rd eye of the storm
It's the 3rd eye of the storm
It's the 3rd eye of the storm
It's the place where knowledge is born!
Check it out! check it out!
Talib Kweli!
That's what it is...
Break it down"
70,Never Been In Love,2004,The Beautiful Struggle (2004),Hip Hop|Political Hip Hop|Alternative Hip Hop,Talib Kweli,"I know there's a first time for everything
First time I let her in my bed she got wetter then the perfect storm
That we weathering together and
This the first time that I've ever considered wedding rings
But first things first yo
I met her at the bar rolling with three wise men like I followed the star
There she is shorty bi coastal
Thick like bifocals, stacked like 2Pac vocals her body so loco
Jewel of the Nile so I'm romancing the stone
The rhythm is to the words and I watched her dance to my poems
The way she move them hips let me know in advance that she grown
I pictured it like Paris Hilton when she answered the phone, yo
Dancing alone because she extra fly
But I got good look so I catch her eye
Gave the rest a try now give the best a try
Leave your nest and I'll fly make you testify
Damn baby I know we got some haters and.
I don't care what people say
As long as you and me okay
Because I never been in love before
See I use to be a player and
All of this is new to me
And this ain't what I'm used to see
Because I never been in love before
You running back to the kid like this was home base
Or a marathon I let you set your own pace
Your own space and the beautiful struggle
Now baby tell what's it gonna take to prove that I love you
When I'm gone you be missing me too
It let me know that my prayers is the music God be listening to
Don't get it confused I'm trying to get religious with you
I never thought I feel like this it's like a miracle you
You You stole my heart like a crook in love
Crossing the bridge to the Brooklyn love
When I took above it's clear skies that's surrounding my earth
Your love is drugs and I'm down to serve let's deal with it yo
We go to the spot and you still get it low
I get excited fast and still love to hit it slow
Till the walls come tumbling down like Jericho
And you hear the sound is stereo
Hear we go
I don't care what people say
As long as you and me okay
Because I never been in love before
See I use to be a player and
All of this is new to me
And this ain't what I'm used to see
Because I never been in love before
You looked good when I tried you on
So I had to write a song
Use to be the guy that always made her cry when I'm gone
Always kept a stable and I never spent a night alone
No cable or no hard line phone why
I'm never home scared of commitment
Ready to forever roam
We at war like sister souljah and she welcome to my terror dome
Head strong our connection proved them haters dead wrong
From now to R.I.P. Proceeds my name up on the headstone
Leave her be for five minutes
Dudes try to dive in it first
They want to spit on my name and tarnish my image
I tell them do you I don't care who she speaking with
Because I already know she made it clear who she leaving with
And it feels so beautiful
Put it in a rhyme because it feel so musical
Plus you ain't no groupie hoe
Sitting in the studio
Before we do this though there something that you should know
I don't care what people say
As long as you and me okay
Because I never been in love before
See I use to be a player and
All of this is new to me
And this ain't what I'm used to see
Because I never been in love before"
71,New Leaders,2013,Gravitas (2013),Hip Hop|Political Hip Hop|Alternative Hip Hop,Talib Kweli,"Welcome to the new age where they're thirsty for that Kool-Aid
Thirsty for first in that page, really thirsty just to be fake
Be the first to hate what you say, trying to diss you calling you ""gay""
Such an urgent need to express yourself, but really nothing to say
Don't fuck with us, we too tough, get high like you do drugs
Like spit me out I'm chewed up my life is chopped and screwed up
I know you up in this club, I know you don't give a fuck
You told me what you don't like, you made that clear, now what do you love?
There's gotta be more
Some live the life of the rich, some people gotta be poor
I've been through a door
I will not sell you a dream, that's what the lottery for
The music is clay, I shaped it, I molded it
Like it was pottery or the mouth with the law
Twist it like Robert Duvall, son, the godfather raw
Free as the diamond you found on the floor
Furnished the rhyme with the proper decor
I burnished the nine in my mind with the galore
So they burning with shaman, I'm popping the door
To top off the law
If your style is married to substance, you sound like you got a divorce
That's why I'm blocking and unfollowing y'all
I done forgot what I'm following for
Enough about y'all, now back to me
Ain't no academic leave, I'm not faculty
These new slaves ain't ready for my masterpiece
So when they hear me rap it's catastrophe
Cause a casualty so casually they mistake what I do for having beef
I don't actually wish anybody harm, now stretch your arms and clap for me
Wake up cause no you're not dreaming
Catch up with us 'cause we leaving
Got enough followers
I'm looking for some new leaders
I'm looking for some new leaders
I'm looking for some new leaders
Got enough followers
I'm looking for some new leaders
Wake up cause no you're not dreaming
Catch up with us 'cause we leaving
Got enough followers
I'm looking for some new leaders
I'm looking for some new leaders
I'm looking for some new leaders
Got enough followers
I'm looking for some new leaders
Ever since the day I was born, that marks the day I was chosen
To rise above them all and be a leader, I'm like Malcolm X when on the podium
Martin Luther with a dream, Rosa Parks on the bus
Though as funny as it seems it remind me of us
Through the money and the fame ain't shit gon' change for the light we adjust
Do it for the children without a ceiling to live up under
Times getting hard, that's why my niggas smoke that tropic thunder
If all our people spread love instead of evil
We would prosper our conscious to a level with no equal lethal
Stay true, I gave you my oath
What would the ancient God my nigga Thoth
Through all the books and the screens I was taught
I look at myself and pretend to learn the most
Our leaders dead and gone, what's left for the believers?
If you looking for the truth, one word: Underachievers, nigga
Wake up cause no you're not dreaming
Catch up with us 'cause we leaving
Got enough followers
I'm looking for some new leaders
I'm looking for some new leaders
I'm looking for some new leaders
Got enough followers
I'm looking for some new leaders
Wake up cause no you're not dreaming
Catch up with us 'cause we leaving
Got enough followers
I'm looking for some new leaders
I'm looking for some new leaders
I'm looking for some new leaders
Got enough followers
I'm looking for some new leaders
As I change the so called predestined course of my life
Advance my shit so now I travel at the speed of light
Moving these intricate insecurities out of sight
Moving myself onward from the darkness into the light
I take flight, it's goodbye to all the negativity
That plague millions of young innocent souls like me
Gave me the genius mind state necessary
To feast off of this unlimited figurative tree
Of life, I tried to tell these niggas that our purpose is to move it
Something like Darwin's beliefs of humans in evolutions
As I fall asleep on these social forms of materialism
I wake up and go through more colors than your normal prism
Would you rest my soul, I'm blinding me to a blurry of visions
In light of me on what to cut with such gifted precision
And now I'm truly livin' (bless up, bless up)
And now I'm truly livin' (bless up, bless up)
Wake up cause no you're not dreaming
Catch up with us 'cause we leaving
Got enough followers
I'm looking for some new leaders
I'm looking for some new leaders
I'm looking for some new leaders
Got enough followers
I'm looking for some new leaders
Wake up cause no you're not dreaming
Catch up with us 'cause we leaving
Got enough followers
I'm looking for some new leaders
I'm looking for some new leaders
I'm looking for some new leaders
Got enough followers
I'm looking for some new leaders"
72,Nice Things,2015,Fuck The Money (2015),Hip Hop|Political Hip Hop|Alternative Hip Hop,Talib Kweli,"Violence has come, but many argue it's also tolerated as long as Blacks and Hispanics fight each other, and as long as they do it in their own neighborhoods
Damn right, we got it
Damn right, I'm 'bout it
Police state trying to kill us
Will they succeed? I doubt it
Y'all don't want no problems
So lame nigas be quiet
We 'bout to start the survival
We 'bout to start the survival
That's why we can't have nice things
That's why we can't have nice things
Used to race home after school
Just to turn on the tube
To catch the new videos, thought I was cool
I'm talking Snoop, Dr. Dre, to Fugees, to Biggie, to Diddy, to Wu
My O.G. will come from the spot with the loot
Like, ""Kweli you nice, niga. Hop in the booth.""
Together Forever, the name of the crew
Now, I wonder is there any real rap left; is it just me yelling no justice no peace? (hands up!)
This new video full of black death, fuck rap 'cause we dying at the hands of the police (hands up!)
Horror movies don't get no scarier than the way cops treating nigas in America
See more videos of cops trying to bury us than ISIS, you tell me who's the terrorist
Terrorists making bomb threats ain't got shit on the Prison Industrial Complex
Slavery to Jim Crow, now force my kinfolk into poverty, living in the projects! (trapped!)
Coming such a long way from living like kings
Now we like bling, wanna pull up in a white thing. (you trapped, niga)
This is why we can't have nice things
Got to be prepared for the drama that it might bring
Jealousy gonna tear us apart
They say it's all love, but what's in their hearts?
The product in nigas, kidnapping your wife
You're out in the desert like what's in the box?
In your Brad Pitt voice
So what you have is a choice
You can have all of us thinking you're moist
Or get like Chuck D and start bringing the noise
Rap life I attack like a pit bull
Let it off like a clip full
Known to stand up to all that bullshit that you sit through
Tell the world what we've been through, it's pitiful
Portrait of the artist as a young man
Raised in a borough in Brooklyn in the late 80's
Rap crazy are the crack babies who act shady when snitches start singing like the fat lady
Amadeus, you know what it is
Damn right, we got it
Damn right, I'm 'bout it
Police state trying to kill us
Will they succeed? I doubt it
Y'all don't want no problems
Lame niggas be quiet
We 'bout to start the survival
We 'bout to start the survival
That's why we can't have nice things
That's why we can't have nice things
Naw, it ain't trap rap
It ain't backpack (what's that?)
This is what you sound like when you have facts
And you're facing down the cops in a gas mask
Y'all be listening to lames? Well, we past that
Half-assed rap, you can have that back
All you fake deep niggas where your hashtag at?
Cut you open on the mic when I'm showing you the light
Niggas scatter like roaches, where the black flag at?
Radio solace is coming I promise you nigas I give you a preview (it's coming)
Transparency, that's the key
I got nothing to hide you niggas is see through
Trans parent, no Caitlyn genital
Tatted up but you faker than henna ho
Black Star with the bars that expose you
Just like you posed nude, no centerfold
That's why we can't have nice things
That's why we can't have nice things"
73,Oh My Stars,2007,Eardrum (2007),Hip Hop|Political Hip Hop|Alternative Hip Hop,Talib Kweli,"I'm freestyling, for me, myself and I
I write them on the paper till it gets sky high
I say goodbye, to all the bad things I've done
I start a new beginning, at this is how it begun
From, KRS-One to Talib Kweli
Now I'm the best superstar on BET
And MTV, better yet I'm known universally
I am the key, to being the best MC
The prophecy, the one and only
A timeless masterpiece, I ain't the least
I'm the best, cause God said so
I'm just trying to express my lyrical flow
(Talib Kweli with Musiq Soulchild)
Yo, yo
It feel good, it feel so damn good, it feel
It feel good, it feel so damn, uh
It feel good, it feel so damn good, it feel
It feel good, yo, yo, yo
It feel good, it feel so damn good, it feel
Baby tell me how it feel when I always keep it real
It feel good, it feel so damn good, it feel
Yo, now how it feel? Yo
(Talib Kweli)
It feel good, it feel so damn good, it feel
Khalil brought the fly shit, I brought the hood appeal
Notes from the piano is falling out the sky
Like angels losing their wings so they see how it feel to cry
Babies have babies for the welfare coupons
Dudes on the radio rapping, them cats is lukewarm
I get up on it, spit up on it like a new born
The family structure ruptured, there's living proof like a group home
B-Boy being a man, throw a suit on
Stepping out hotter than ??? when the soup's on
My son like ""Daddy, I be missing you when you gone""
I said I gotta go so I can stack chips like Lou Corn
I ask my daughter how I look, she fixed my hat so I can wear it cool
'Cause she's like ""That's what they wear in school""
Then she asked me ""Daddy, you know any superstars?""
I looked at her and said ""Stop being silly, that's what you two are""
I say it now and I've said it before
And you can trust me on this 'cause I've been through it y'all
Follow your heart and you can do it dog
Baby you're a star...
(Musiq Soulchild)
All of the days...
All of the days, of my life I spent on trying to find
Yet another way to show you how, how special you are
There ain't no body, that can take that away from you
No matter what...
Even though...
(Talib Kweli with Musiq Soulchild)
Yeah, yo, yo, yo
And even though mummy and daddy might fight all through the night
Argue and fuss, you a part of us that we've got to get right
I don't love you to death, 'cause I love you to life
And you a teenager, you might not want my advice
You might be full of spite, think you're grown, still a tyke
And say things that cut like a patient under the knife
I say this, 'cause I was once a teenager too
And respect for my peers is really all that I related to
But I made it through, you gonna make it too
So much I wanna say to you...
(Talib Kweli)
Baby you a star, that's what you are to me
You know I can tell? Cause you a part of me"
74,Over the Counter,2007,Liberation (2007),Hip Hop|Political Hip Hop|Alternative Hip Hop,Talib Kweli,"Hahaaah
Uh, uh, yeah feel that for a second
I ain't even gon say shit for a couple of seconds
Gonna let you feel that for a second
It's Madlib like
Yeah, what you know about that?
The era of the bullshit is over
It's the year of the Blacksmith
Kweli, aiyyo, aiyyo
Aiyyo, we need some new leaders
Politicians is lying, now artists is true divas
They meant to deceive us, they were sent to defeat us
Everybody in here shot his peers through the speakers
Guerrilla tactics, I'm a find a weapon, drop a rhyme or
Find a session, give you a final lesson in your final seconds
Liberation ain't the illest vinyl pressing?
Yeah right, and the government ain't lying about 911
Find me repping Brooklyn on the daily, what the dealy?
Questioning my teachers like ""Oh, really?"" so they feel me
Based on fraudulent facts as they practice like O'Reilly
Making me a hero for the class to come behind me
It's collusive like your newest sneakers, ain't you glad you waited?
This year I graduated, y'all niggas is super seniors
Stay getting left behind, this the year of the Blacksmith
Liberation clearly a classic
People want to live it up, what, what's your drug of choice?
What, what, give it up, what, let me hook it up
Over the counter intelligence got ya hooked
You's a gonna when I'm on the corner selling it
Cats after the pot of gold like the luck of the Irish
I don't fuck with silly broads, I only fuck with the flyest
What they saying, stop playing, they delaying the plane
Usually I'm late and they saying my name over the loud speaker (Talib Kweli)
The turbulence will make you find Jesus
I took a train from Brussels to Antwerp, the cops find pieces
Don't get it twisted, London got dime pieces
We stopping in Amsterdam for top of the line reefers
Trying to get to Egypt for the pyramids in Giza
Got me tripping like Cameron Diaz in Tanzania
A family guy on a grind, still we up heed her
I'm using poetic licence like onomatopoeia
Headed to Philadelphia, I'm yelling out ""Free Mumia""
CDs selling like nuclear weapons in North Korea
Madlib, Talib Kweli, we off the meter
To start a fight, I'm coursing your life, the talk is cheaper
Yeah, yeah
This the Liberation, rhyming is my occupation
Occupation of a nation, drop the population
From creating self-esteem, plus the stream of consciousness
When I got it into being I helped to free the populace
Bred to black, green to black is wrapped around a magazine
Under pressure said the freshman at Cheshire academy
Kicked out of Brooklyn Tech, focusing on looking fresh
Bright kid accepted to the schools that only took the best
Bounce like a check, yes, without no hesitation
I went to college, then I left, that's when I got my education
Still live my regrets, now how I'll would I be with a degree?
Use would just a piece of paper to me, a receipt
One day I might go back, shit, who am I kidding?
How can I live a stupid decision?
Get used to the prison that I built for myself
It's all real, true in lividness so I rap to put food in the kitchen, c'mon
Feel the man, the Liberation"
75,Palookas,2011,Gutter Rainbows (2011),Hip Hop|Political Hip Hop|Alternative Hip Hop,Talib Kweli,"My music represent the change of power
From now on this thing is ours
Got 'em painting walls instead of painting flowers
They show their heroes with praises while we hanging ours
We bring the drums to the battle 'cause we bang the loudest
You don't know a thing about it
If you mix a King and Malcolm bet you that Kweli the outcome
Album is so hot that my ghetto chicks is bringing talcum
Whether you sing or shout it
They gave somebody else the crown, but I'm a king without it
Your queen is riding with me, she always sliding with me
You can't stop me like them bullets that's inside of 50
They try to diss me but whenever I say bye they miss me,
You walking with me or you alien like Mork and Mindy
You talk with me so often if you take it off the table
When the devil wanna label cause the lord is withe me
Arrogance bring fall of many
My name echo like the hall is empty you don't wanna war against me
Hey if this the cut I'm the surgeon
Assassinate your character cast aspersions
You ain't gotta verse better than my worst one
You ain't gotta verse better than my worst one
Hey, I know I hurt son, but you against me a .50 cal versus squirt gun
You ain't gotta verse better than my worst one
You ain't gotta verse better than my worst one
Why you and your man's some palookas you [?]
You see beyond the shadow of a doubt I'm born ready
Steady as the hand of the shooter
In the flesh yes the embodiment of man versus computer
I make all the women abandon they suitors
Do the math you see you can't measure up to the ruler
On behalf of all the fans and consumers
I'm building with Fred Hampton Jr. man we planning the future
Not preaching we do it different we lifting the youth up
We spitting it to tough too sick for these new thugs
Goons whatever they called they softer than nubuck
Vampires in the club sipping that True Blood
I'm a midnight marauder and a slaughter for the tribe
Immortal I'm busting at the cops like Mordecai
Just so the god'll mortify these clown ass rappers
Stand fortified live and you know it
Hey if this the cut I'm the surgeon
Assassinate your character cast aspersions
You ain't gotta verse better than my worst one
You ain't gotta verse better than my worst one
Hey, I know I hurt son, but you against me a .50 cal versus squirt gun
You ain't gotta verse better than my worst one
You ain't gotta verse better than my worst one
Sean Price mad nice accept that
My worst verse sound like your best rap
Put down your bet pack I pay double on trips
I punch you up in your face and double your lips
This be the dumbest shit I ever wrote
No Tupac Shakur just two shots you floor listen
The gun clapper the dumb rapper the young rapper
Dig in your pockets and leave with your funds faster
Fuck it new rap rookies
Get beat to death New Jack Pookie
Face fucked with the 8 stuck in your grill
Play tough and get straped up in the 'Ville
Afro American minus the afro
Bald headed American letting the gat blow
Shut the fuck up before you get hurt son
You ain't got a verse better than my worst one
Hey if this the cut I'm the surgeon
Assassinate your character cast aspersions
You ain't gotta verse better than my worst one
You ain't gotta verse better than my worst one
Hey, I know I hurt son, but you against me a .50 cal versus squirt gun
You ain't gotta verse better than my worst one
You ain't gotta verse better than my worst one"
