,song,year,album,genre,artist,lyric
66,In My Time,2000,The Last of a Dying Breed (2000),,Scarface,"It was a cold morning, gloomy, sun barely shining
Figured it was gon rain today, so I'm in
Sit around the house until the thunder storms slacks off
Look at my nightstand, and pick the paper back up
Nostradamus, I'm readin chapter, after chapter
Predictions of the end of world, and after
Life, wit no beginning, as the world stops spinning
?As a journey that's never ending
I glance at my baby boy, I can see this in his eyes
The little nigga glad to be alive
And as the days go by, I thank god for watchin mines
Prayin' that I remained in fire
The same man that I was, which starts from the other mind phrase
Was it the cash I think my time came
For me to venture off into different demensions
The beginning, the endind, of my time
What we fail to realize
Is that we runnin' outta time
Do we ever be born again
In my time of dying
It's like I'm runnin' outta time
Will I ever be born again
In my time, I try to stay true steps on the game
And if you nigga's thinkin' like me, do the same
Which is one minute ya smilin', the next ya start cryin
'Cause we can't accept we born to die
And I, ease my edge, and be a nigga to the end
But it's more to life then me and my benz
When my mama told to speak to my friends
I kinda took that shit to heart
So don't fuck up your life, 'fore it starts
Some nigga's wanna be like Mike
I'd rather be like Christ (like Christ)
So at the end, I'll see bright lights (bright lights)
I save a prayer for the fallen soldier's
Too many nigga's died young, for tryna to hang
On the slaim's of our slums
And outcome, as mommy neals, sittin' on the front row
Hopin god will accept your soul
The new millienium, and as I sit watch the distance
Ships walk the horizon, I'll stare into space while I'm drivin'
And pray for me, all the ends of my sins
The beginning, the end, of my time, till I'm born again
In my time, I've seen life born, and I been blessed
Enough to see life lossed, it's just the price life cost
And shortly, explain my born, I know I'm born to do it wrong
So when I'm gone, life goes on
Tell my mother, when she on the front row, hold her head up
Shed no tears, and dred those years
Smile, and even though my whole life's been a po'ball
You did your's, and it's not your fault
Tell my grandmother those words too
She knows I'm headed to a better place
That'll put a smile on my wife's face
God's graced the evil spirit that surrounded me
And pass me, and anytime it could'a had me
But when it all went wrong, sung the same ol' song
Now it's peace after the storm blew on
And??, it's the better life, security for your's and mines
What the evil lies, and not so guide
In my time, it's been times, I would've stopped and called the quits
But I might as well sit until it's over wit
Eath to earth, and ashes to ashes, dust to dust
It's the lord I trust
The territory where I come from, so I guess it'll be when I return
No sorrow, it was just my turn
And in those, last trumphet sounds, put me down in the ground
But I'll proably be at home by now
And it's help will change (these helps will be changed)
Blinking of a eye, but I don't think I'll get to see that
In my time, till I'm born again
(Scarface talking)
It's changed, when we born
And how we born from woman
We born, from the spirit, of life
And all our flesh remains
And not, by the flesh of man
And not by the flesh of man
Do not believe that
(Chorus until fade)"
67,Intro,1994,The Diary (1994),,Scarface,I told I gonna get you... funk biatch
68,Intro,2006,My Homies Part 2 (2006),,Scarface,"Yo 'Face, let's set it off
{*Gunshot*}
(Scarface)
It was the day that hell had broke loose, demons in the sky with the {?}
Take over the heavens and burn it over
It's darker than the hearts of men, but I ain't scared 'cause I'm a soldier
I walk with my weapon across my shoulder
Refuse to live, yet impossible for me to say I'd rather die
'Cause I'm a killer with the devil's eye (uh-huh)
I want the world to feel my heart, my heart, my set, my set
And these niggaz who contested me regret that
Poisonin my own breed to terminate yo' offerin
And may they die young and never live to cause {?}
I'm just wrapped up inside a homicidal mindstate
Destined to outrun the time it takes to catch fate
The day that shall come, that thou shalt be done
The day that I run till then I smile with the gun
Let off a shot and make the whole world hear it
Murder, I've written in blood, y'all fear it
As I walk through the valley of death I shall
Fear no man but God"
69,Invincible,2003,Balls And My Word (2003),,Scarface,"Scarface the criminal
Hardcore, invincible
Scarface, invincible
The hardcore, criminal
Never lettin nothin' stand in the way of me ridin'
Animal instinct intentions whenever we grindin
We criminally minded, ill squeeze ya blindly
Body parts deteriorated when they find ya
Heres your death certificate, might as well sign it
The ending, I'm the reaper, why you hiding
I'm violent I strike with the force of a bomb
And right when you least expect it I come
Uh, I know you see the fire in my eyes
The hunger the hate I'm trapped inside now die
Everybody in here gotta die, ain't nobody in here escapin my nine
Ain't no sence in hidin, you wasting my time
Bitch I gotta handle I came to get mine
Believe if you don't leave no witness's, no crime
Welcome to the part of the sun that don't shine
Scarface invincible
Hardcore, criminal
Scarface, invincible
The hardcore, criminal
Welcome to the day of futures ak
The place where you get caught for shit you get sprayed
Where hoes got dicks and niggas is bitch made
Takin' penitentiary chance to get paid
Children gettin' suspended for totin switch blades
Others brutally murdered before the 6th grade
Its 6 million ways to murder 2face
I preffer the method of usin' a 12 gauge
And blades crack open your rib cage shawty
High off of wantin this weed and black mildly
The hardcore followin is raisin dead bodies
Murder inc in the muthafucka like irv gotti
And livin' hot as we ride, look into my bloodshot eyes
To visualize the blood red skies
It's the border where the live dead die
A brief moment in time, and the sun don't shine
Bottom line
Scarface invincible
Hardcore, criminal
Scarface, invincible
The hardcore, criminal
In the event that you comin' with static
I play the map
Comin' at you with M11's and automatic
I'm worse than the mentally ill, a bad habit
Over killin' my victims just to get to see they casket
Raised like a machine, you suckas get blasted
The hardcore serial killin' I done mastered
The church of the criminally sick, I'm the pastor
My dad used to beat up my mom, I'm a bastard
Now ask her, how does it feel to be a smasher
Me plus me with a strap, that's disaster
For anybody protectin the shit that I'm after
Empty wishes don't be takin' you out, I'm'a have to
Scarface invincible
Hardcore, criminal
Yeah, this gon be the last time I bust a new jack rap
Lets go back into some old shit to show y'all niggas you can't fuck with me
Dig it"
70,It Ain't Part II,2000,The Last of a Dying Breed (2000),,Scarface,"I got a problem how you do that there
It's been thirteen years and ain't went nowhere
Still, one of the coldest ever done this shit
And ain't no motherfucking question know who run this bitch
I got my nigga Erick Sermon he supplied the beat
And I be in the vocal booth, supply the heat
Up in the game, for the street, these blocks and thugs
With a pistol grip shotgun to box someone
And it's a thin red line between what was and ain't
Got a $50 sack, plus I love to drink
I be in southside nigga till it's said and done
And I was always taught to take the bread and run
Here it is, the motherfucking moment of truth
I came in one deep now what you hoes wanna do
All these Rolex watches
It ain't shit to me
And the Cristal poppin'
It ain't shit to me
Bitches out boppin
Ain't shit to me
It ain't shit to me, ain't shit to me
Man, hold up, got too much bleek in my truck
I silence niggas like gag orders
With motherfucking powderpuff I just add water
I blow you punk bitches out the frame
And I'ma make you hoes remember my name
I'm the J E S S E, J A M E S
I'm shuttin niggas down, H town is mine I bet you know now
So hush with the talk, talk
Claimin you gon' put it on the map
Well I done already done that
So follow in footsteps of the gangsta shit's finest
Since 1987, Mr. Scarface
Gosh, I'ma stop you at the moment of truth
The last man standin, now what you wanna do
So you got tight flows
It ain't shit to me
Money, hoes
It ain't shit to me
Brand new clothes
It ain't shit to me
Yeah right, see this Ro
It ain't shit to me
Finna get a record deal
It ain't shit to me
Build a house on the hill
It ain't shit to me
Brand new Benz, big wheels
It ain't shit to me, ain't shit to me, it ain't shit to me
Now the moral of this story here is simple and plain
Next time you mention southern rap remember the name
All you magazine niggas gettin' caught up in the new shit
Just remember what the truth is
My mind playin' tricks on me, Scarface is back
Diary of a man made, nigga comin' agg'
The wall, the dead, lettin niggas know I ain't a prankster
Damn it feels good to be a gangster
Smile for me now, I see the man died today, my fuel
I'm still up in this bitch, what they wanna do
Ay, ay
It ain't shit to me
All that talk it ain't shit to me
Big money ain't shit to me
It ain't shit to me
Publishing
Ain't shit to me
Management deals ain't shit to me
Money, cars, jewelry
Ain't shit to me, ain't shit to me"
71,It's Not A Game,2008,Emeritus (2008),,Scarface,"(Scarface)
It's danger in the streets these days
Man how the fuck am I gon' keep me paid?
Believe me mayne; if I got to die I got to go
This was all never sure cause danger life I know
It was all about the diamond chains, or the ride and bank
Smoke and listen to the Isleys sang
Would I ride the same? Dawg, probably not
Laid back reminiscin on the times I shot
Dare all motherfuckers trippin' in them parkin lots
If it was war niggaz wanted it was war they got
I'm a nigga, a real nigga, a quick thanker
That would hesitate to aim and see the chamber
Discharge the cartridges that the hollow-point came from
You can hide but you cain't run
Yeah, and he just started what can not be stopped
And fucked up cause you were thinkin' you could not be got
(Chorus: repeat 2X)
This is not a game
Niggaz want a lifestyle with finer thangs
Hustlin to come up on these diamond chains, diamond rangs
Runnin' on the daily out here tryin' to slang
(Scarface)
Now analyzin all the wrong I've done
I'm surprised I ain't dead I guess the good die young
I put a hole in a nigga head, fuck why run
From a lazy motherfucker 'cause he flashed his gun
We ain't cut from the same shit, nigga I'm a shooter
If I show I got a pistol best believe I'ma shoot a
Stupid motherfucker down, shoot a motherfucker down
Chalk his ass in the dirt with a bullet in his mouth
And I won't lose sleep 'cause when it come time for me to pay the piper
Fuck it, I've been tryin' to meet
Yeah~! So please believe that when it's time to show
I'll be ready with my arms crossed, dyin' to go
And I won't shed tears, I'm respected here
And you won't hear things you'd expect to hear
I rejected fear; and I don't wanna be another second here
But the question is, is he lettin me live?
(Scarface)
Right here the pros and cons
Cause life's way deeper than the frozen arm
They might streetsweep you if you're holdin' on
My Sunday School teacher taught us Job in songs, another soul is gone
She couldn't have told me shit
Cause all I wanna do right here is fold me grip
And she talks to me in codes and all I know is bricks
Learn how to rock me up an O I coulda sold for six, instead she sold me tricks
So now I plead my case
The cops all on me tryin' to bleed my safe
My pops all on me tryin' to squeeze my face
But I'm not gon' squeal so I'ma need my space, back up I need my space
Momma ain't raised no rat
The word got back and niggaz paid for that
Yo' ass got served and never made it back
Your ass had birds a nigga laid you flat, and then he raid your stack
That's how the game is played"
72,Jesse James,1994,The Diary (1994),,Scarface,"Snuck up behind him, had his hands in his pocket
Too my pistol out, unlocked it
Pulled the hammer back and - cocked it
And left his shit all on the carpet
I seen a (murder, murder) I pin-pointed my target
I'm making my way up out the building
I got the nigga that I came here to get, notify his children
That they old man done fell up out the game
Because I came to this muthafucka
And killed his ass just like Jesse James
Think it's a muthafuckin game?
I come around this muthafucka and kill yo ass just like Jesse James
What's my muthafuckin name?
There'll be no witnesses to this homicide
No re-enactment on the late night news to be re-dramatized
All you got is a nigga with a dot
In the middle of his muthafuckin head he been shot
Dropped in the middle of the floor and he ain't breathin
And the nigga's on the go 'cause we ain't seein
He did his dirt and got the fuck up out the picture
The hollow point just hitcha, out of line, so it got witcha
Call the muthafuckin helicopter
But ain't no hope, cause the Tina broke that nigga off a hella proper
That oughta hold your monkey ass (muthafucka, you)
That oughta teach your funky ass (muthafucka, you)
I know this muthafuckin game is sheift
And you done lost the fuckin' game of life
And that's a muthafuckin shame
You let a nigga come around and do yo ass just like Jesse James
And that's a muthafuckin shame
You came around this muthafucka and let me do ya like Jesse James
Think it's a muthafuckin game?
Wait - this muthafucka got me bent, I gots to - break
Because this nigga done put his hands all up in my - face
He best to chill before I hit him with this - lace
And catch this muthafuckin case
Cause once I got it blind, then he done with
Because I'm true to myself, fuck the dumb shit
You ain't no muthafuckin gangsta, gee
And when I get up out your ass you gon' realize it just ain'tsta be
It ain't no studio up in me
And all that bullshit I'm hearin you talk only offends me
And lately I'm under a lot of pressure
It seems to me you can't come clean, so yo, I gots to check ya
I pull my .45 and (buck, buck, buck, buck)
And right before he die I (fuck, fuck, fuck, fuck)
I could give a muthafuck about the sentence
I snatch yo ass up off the hinges 'cause I'm (SCREAMING FOR VENGEANCE)
Cause life has no meaning, no meaning
We were all born to die, so no screaming
Think it's a muthafuckin game?
I come around this muthafucka and cut yo ass just like Jesse James
Put out your muthafuckin brains
I come around this muthafucka and do yo ass just like Jesse James
Think it's a muthafuckin game?"
73,Keep It Movin',2015,Deeply Rooted (2015),,Scarface,"(Scarface)
If this is love I don't see it
Can't make me believe it
You a nice girl, but I'm a hood nigga on some street shit
And yeah, you know my weakness
Sucker for some love type
I come from the slums girl, you come from a good life
I wonder what you see in me
I love weed and Hennessy
You barely doing happy hour, I ain't never seen you drink
And now that's leaving me to think, how I got so close to you?
This was just a hit and split, that's what I supposed to do
One thing let up to the next, I'm addicted to your sex
You addicted to this dick, every cause has its effect
That's what I get I guess, I can't commit that's killing this
You gave me an ultimatum, I'm numb I ain't feeling shit
Must not know who she dealing with
Puddles on her pillow case, tears running, eyeline, lipstick smeared
Hey are you ok?
You disobey, you pay for that
Well, the love is gone, and she ain't made it back, pray for that
(Avant)
What happened to us, you acting foolish
I'm acting foolish, what we need to do is
Keep it movin', that's what we need to do
Before something happens we better keep it movin'
I'm 'bout to lose it, we're going through it
This shit confusin', what we need to do is
Keep it movin', that's what we need to do
Before something happens we better keep it movin'
(Scarface/woman)
I'm just sayin', a relationship should be 100-100 not 50-50, right?
Right
Oh what you gon' think about that?
Yeah I'm gon' think about that
Look, you want me here or not?
(Scarface)
Think before you answer that, it's hard enough we breaking up
But after this no turning back, brought this on myself with her
Mistakes I'm forced to live with that, I'm knowing more mistakes to come
I'm human, that's my best excuse, in fact my only one
Tears fall, my kids call, 'This ain't me, it's his fault'
Oh shit no, we did this
A partnership with no room for forgiveness
I take the blame, take your aim
Shoot that shot, can't wait to claim
All of this, in Jesus name
Pray in church, they give you change
I feel your pain
Songs sung in the key of life, with no meaning right
Hopefully one day might come I'd see the light
Can't sleep at night
And I'm wondering who's fooling who?
I'm sure you know who's fucking me, 'cause I know who's been fucking you
We used to be inseparable, never thought that that day would come
Where I'd take that shit so serious, and you get so good at playing dumb, you got away with one
(Avant)
What happened to us, you acting foolish
I'm acting foolish, what we need to do is
Keep it movin', that's what we need to do
Before something happens we better keep it movin'
I'm 'bout to lose it, we're going through it
This shit confusin', what we need to do is
Keep it movin', that's what we need to do
Before something happens we better keep it movin'
(Scarface)
You had me I'll admit that, fell into the trap you set
Lookin' me in my eyes, lyin', killing me with that soaking wet
Wouldn't let me meet your connect
Scratching me all across my face
Says she loves the way it feels when I'm in it all the way
60 calls a day, wondering where the fuck I'm at
Wondering where the fuck I stay, who else I fuck like that
Now let's be honest, you got him with whom you made your promise
And let us not forget, it's her with whom I made my woman
I know our days are numbered, enjoying moments after
Plus in lust we fell in love, the pains are more than laughter
Living our separate lives, are husbands reckless why?
Beneath the questions lie, why was she left to cry?
Should have left shit quiet, but you was out of line
Better step aside, gotta tell me why?
I was everything, you was all I had
Now this is change, and then this change is bad
Make a note of that
(Avant)
What happened to us, you acting foolish
I'm acting foolish, what we need to do is
Keep it movin', that's what we need to do
Before something happens we better keep it movin'
I'm 'bout to lose it, we're going through it
This shit confusin', what we need to do is
Keep it movin', that's what we need to do
Before something happens we better keep it movin'"
74,Keep Me Down,2002,The Fix (2002),,Scarface,"This song is about a nigga always trying to keep you down. you know you got to
Touch that
We made something from nothing
And vowed to never tear it apart
We turned the street hustle into an art
That would quickly change life forever for us
No more riding bikes or catching the bus
We on the roll up, money to fold up
With cognac and cooked yola
Got the neighborhood about to blow up, but hold up
I see this van sittin', this old cat in a fitted
Trying to get your little homey tore up
Yo bruh, we ain't working on this corner take your ass on, dog
'Fore you make me feed your ass to my hogs you fucking faggot
I know you want to catch me with this bag so you can hide me
Or with my 44 so you can 45 me
You put this shit off in our neighborhoods and sweat us
And when you finally catch us up you give us letters
A cold thing
Just when a nigga reach his gold man
You hand him a case for easing out the dope game
And I'm...
Watching us unfold with the times
He don't really want a nigga to climb
You'd rather separate me from my family forever
Instead of trying to keep us together
You motherfuckers would rather keep me down...
So what I rap about these streets
That don't make me be no less of a man
Than a person that do work with his hands
It's bad enough I gots to deal with all these pressures that stand You tryin'
To make me stray away from my plan
Know what I'm sayin'?
I'm from the gutter, where all we had was one another
No wheat bread to butter, from one bed to the other
All uncles and no brother
My mother's at work
My grandfather was my dad
And when he died it hurt
And as I hold back the tears my eye-wells swell
I been praying for heaven, I been living in hell
And these niggas in my age group is dead or either locked up
The bitches no better, they smoked out or knocked up
But I still love my hood, that's where it started
Ain't no hard feelings, we partners nigga, regardless
That's why you always see me coming around
'Cause I could never turn my back on my town
But still I'm...
Money never changed me
Money changed the people around
Now they plot to try to keep me down
But still I rise like yeast
Your whole conversation 'bout B
Fuck a nigga talking 'bout me, I'm a G
The realest motherfucker ever done it
You can't continue to pimp me and y'all eat from it
So fuck every soul who ever felt like I owed
Them a god damn dime, or a god damn rhyme or a god damn chance
Motherfucker you sad
You a grown ass man, holding a nigga hand
Now get out on your own, stop depending on your homes
To chuck you a bone, and stop throwing stones
And that goes for everybody thinking it's them
Fuck you, you and you,
Her, him and him
Tom, Dick and Kim
All of y'all stand accused
Saying fuck to me
And I done bought your children's shoes
I'm..."
75,Krunch Time,1998,My Homies (1998),,Scarface,"(Feat. K.B.)
(K.B.)
As I proceed to give your ass what ya need
A straight guerilla, that hit these niggas for the scrilla
The wig spliter, I cock this 44 revolver, the problem solver
Step and get wet, like saliva
Like Pearl Harbor, I bomb muthafuckas
Got a whole army, so bring it on muthafuckas
You gets no ends, fuckin' with interface, nigga
Your facin death, 'cause it's a whole clique of killas
And cap peelas, niggas that don't give a fuck about they damn self
You'll get your ass heated up, beat a nigga blue
And now we wanna get his crew, I take his whole crew
And I go through 'em like the flu
I finish niggas
Got more Clan than Menace niggas
I pull triggas, bring the pain to bitch niggas
And terrorize, and I could see it in they eyes
I capitalize, when it's down to Krunch Time, it's Krunch Time
(K.B.)
Hoe's phase 'em all
'Cause I'm Mac like Mall
But fuck a brawl, I beat a bitch to my hall
Country is hell, straight from the land of ATL
Got a gang of dope, except I sell it from the shelf
A million sells, and now these muthafuckas jealous
Schemein and plottin, and then they asses smell rotten
Lost and forgotten, they shoulda known there ain't no stoppin'
Niggas be floppin, releasin shit when I be droppin'
Some try to copy, bullshit be sounding sloppy
But they can't get me, them niggas suck like a hickey
The rhyme sender, drop your shit and surrender
You're no contender, make niggas Fall like November
In the fuckin' rumble, you'll see the biggest nigga crumble
Tryin' to tumble, I make the widest nigga humble
Big as Mutumbo, stepped away for 44
Your ass is dying, goddamit, in Krunch Time, it's Krunch Time
(K.B.)
I hope now you see, that can't nobody fuck with me
In this industry and in the F-a-c-e
The fuckin' label, with straight guerillas in the stable
Hit ya like Cable, ain't no muthafuckas able to stop my crew
Interface run shit, and if you niggas can't recognize
Your ass die quick
Bitch, you're askin to catch a casket
I'm so drastic, pullin the trigger back like elastic
And blasted your whole area, hoe I bury ya
For layin your mouth ahead of ya
I'm the predator, and you the prey
Nigga watch what you say, I keep this AK
So muthafucka make my day
There's no escapin from this full blooded ape and
You made a mistake-in, and now the beast has awakened
Time to take your life, nigga
You shoulda thought twice
Now your ass is mine, muthafucka, in Krunch Time, it's Krunch Time"
76,Let Me Roll,1993,The World Is Yours (1993),,Scarface,"Ah -
It's jumpin' off in H-Town, baby
He-he-he
Strictly for the funk lovers, give it to me
And we really want the whole world to see
How it goes...
We want your mind to blow, baby
...When you free your mind and let it float
Let me roooooooooooooll...
We want your mind to blooooow
Just let us hang with you
Hangin' in the hood, just shootin the breeze
My partners on the cut smokin' swisher sweets
Trippin' on the hoochies rollin' by in they rides
Guzzlin up a forty ounce of cold St. Ides
Jammin to a tape to my partner had made
'Growin' up in the Hood' bein mixed with Face
Swisher sweet's a killer, feelin' nothin' but nice
Reached in my pocket for the old school dice
Pulled out a knot and dropped the dice on the flo'
And asked my partner Mike what they hittin fo'
Pulled out a yard and said, ""We bettin a dove""
Tee Lee Baby, show your partner some love
Kickin back fadin, put the flame to the joint
3-2, drop baby, 3-2's your point
Back in the do' with a fo' and a ace
Picked up his ends and waved the dice in my face
And then he hollered out ""School house!""
Schooled 'em again, now d's come in ounce
And walked away from the crap game broke
But it ain't no thing, yo - just let a brother smoke
Let me roooooooooooooll...
We want your mind to blooooow
Just got some things to do
Back on the creep after losin some change
Seen my partner [Name], Big Chief and James
Creepin' on the boulevard, actin' a fool
Trippin' on the broads at the old school
Music bumpin hard, never turnin' it down
Trunk super tight with surround-by sound
Paint job crackin' cause the punch ain't fade
Jammin that brand new 2Low tape
Windows all smokey, blowin' coke-laced seed
I'm throwin' up the deuce to the HPD
Now they lookin' crazy like I sold the hay
Just another day in the heart of S.A.
Roll a little further there, I seen O.G.
With his brother named [Name], S.A. O.G.
They chopped up the hood, so I'm chunkin it back
And then they pulled out a $200 sack
When I saw it I almost choked
Twist your partner one, big baby, just let your partner smoke
Let me roooooooooooooll...
We want your mind to blooooow
We got some things to do
Smokin' on some lovely, now I'm feelin' fine
It's jumpin' off at the 9.9
5th Ward in the house with the S.A. fools
Ain't no set trippin' 'cause we all so cool
Drinkin' up the bottle, gettin' drunk as a skunk
That 151 just ain't no punk
Hit the stage and grabbed the mic and started flexin styles
A stage full of tight MC's goin' buckwild
Now throw your hands in the air like that
On the wheels of steel is my homie Lonnie Mack
Gettin' down on his own
Now I'm finna pass my partner Jay the microphone
(Lil' Jay)
Throw your hands in the air like that
Northside where you at, where you at, where you at?
Throw your hands in the air like that
Southside where you at, where you at, where you at?
Throw your hands in the air like that
Eastside where you at, where you at, where you at?
Throw your hands in the air like that
Westside where you at, where you at, where you at?
Let me roooooooooooooll...
We want your mind to blooooow
Let me roooooooooooooll...
We want your mind to blooooow
We got some things to do
Just let us hang with you
We some drink for you
My partner Jay's..."
77,Lettin' Em Know,1993,The World Is Yours (1993),,Scarface,"Yeah nigga
Back in this muthafucka once again
I'm just lettin a nigga know
You know
S.A. and 5th Ward forever, fool
Niggas watch your back cause here I come again
Rappin' funky shit for the 199-trey
In 1989 I sold dope for a pastime
1991 they called that nigga Scarface
Started on the team when a nigga turned 16
Stackin that green sellin dope to the dopefiends
Daddy seen a scheme, thou so it seem
'Cause he hooked a nigga up with a nickel-plated triple beam
Had a lotta game with the beam, that's what it came with
Taught a nigga how to get to funk when it jump
If static jumped off, then I was down for the dirt
When puttin' in work I ain't no muthafuckin punk
Down with my partners that a nigga fucked around with
Huntin for some shit to get up into and we found it
If you had a problem with a nigga we was down with
We rolled by your set and shot your whole click down, bitch
Niggas play for keeps in the city that I come from
Niggas talk shit from out of town, but they don't want none
If you think you want some, then go ahead and come
It ain't where you at, you stupid bitch, it's where you from
And comin' through my hood is where you findin all the thugs at
Lookin' for some dope and they gon' show you where the drugs at
Lookin' for some trouble, well, a nigga's gonna plug that
Niggas keep they pistols up underneath they rug mat
Show your little ass, go ahead and let your ass show
Talkin' that shit, punk bitch, you better dash, hoe
Once I get it on it ain't no muthafuckin holdin' this
Kinda fucked up that I'm a nigga that be chauvinist
Niggaroe, the heater want this fool to let the trigger go
But bitch, I gots to give you one to let you niggas know
I'm lettin you bitches know
Front, back and side to side
I'm lettin you bitches know
How a nigga back in the game I used to start shit
Moppin up the hood, makin' muthafuckas squab
You fucked with one nigga out of the muthafuckin click
You had to fuck around with the whole fuckin' mob
Cause niggas rolled thick and they didn't take shit
Quick to put that ass up in a muthafuckin lynch
Whip it on your ass, then tie it up to a fence
And since we began it's been that way ever since
My niggas used to kick it up around the fuckin' pikes
Smokin' swisher sweets, drinkin' Miller Lites
Takin' turns heatin up the muthafuckin mic
And maybe beat a buster out his muthafuckin bike
Crackerjacks kept a muthafucka on the hustle
Makin' sure my business stayed stead' trump tight
Hoes sell flippers, gave two for ten
And even gave up shake to keep my clientele tight
Before long I had customers out the ass buyin flippers
Bearskin coats, tight ropes and fat slippers
Fresh fade daily, I had my own fuckin' clipppers
And all kinds of hoes on my cocksuckin zipper
Hoes came in handy, but my money came first
Causebitches get aghost when they see a nigga's hearse
So if I ain't have shit I had a muthafuckin ???
And could pull on my dick if worse came to worst
So if you got a problem with the way I run my business
Let a nigga know, so I can put you in your place
9 times out of 10 you ain't man enough to deal with
The born killin', dope dealin' Mr. Scarface
Rougher than a muthafucka, takin' no shit from a
Busta muthafucka who be flexin off the bullshit
Got my bull pump on all you bitch-made niggas
So let a nigga know when you bitches wanna flip
I'm lettin you niggas know
Front, back and side to side
I had to let you know I ain't that nigga you should toy with
So don't come in my face with that muthafuckin boy shit
Never comin' soft with that 'love, peace and joy' shit
Mr., Mr. Scarface, the real deal McCoy shit
Sendin out a shot to all you busta-ass one times
Suck a nigga dick, or make a nigga rich
Cause you don't get props for what you doin' for the cops
Except a swift kick and a mouth full of dick
Lettin muthafuckas talk ass about your gameplan
Just because you got a big gat you'se the same man
That used to get your ass kicked daily back in the neighborhood
Finally got a nigga back pushed like you said you would
Fuck it, I'm a nigga gettin' down for his cash flow
Down to down a hoe, I'm lettin you niggas know
I'm lettin you bitches know
Front, back and side to side
I'm lettin you niggas know
You know I'm sayin'?
This is for the
Front, back and side to side
Sendin this out to all my muthafuckin partners"
78,Look Into My Eyes,2000,The Last of a Dying Breed (2000),,Scarface,"(Scarface)
Look me in my eyes, tell me what you see
Do you think I'm cra-zy??? (AAAAAGHHH! Just bein me)
Sometimes I wanna die, maybe I'll be free
Free from all this bullshit that's constantly surroundin me
(I can feel it in my head) I see when I'm asleep
I don't wish to discustin, cause it done been too deep
I'm tired of bein' stepped on, and past around like weed
Look me in my eyes (Look me in my eyes)
And tell me what you see (and tell me what you see)
Can you see my future, and what lies down the line?
Is it just my test, or is it just my time?
Time for me to pay, for all the wrong I've did
I forgot to be picked off, when I was just a kid
A poison in my mind, tryin' to find relief
But I can't get no peace, cause Shoemaukers been chasin me
Tryin' to set me up, bustin' down my streets
Blockin' up my door, to see if he can catch me
But I don't sell no dope, so fuck what niggas say
Fuck Ronnie Carbone (?), and fuck the D.E.A.
And fuck these undercovers, that lock me up for weed
You can search me all you want to, but you won't find no cheese
And I ain't finna snitch, 'cause I don't know a thang
Don't ask me shit bout Steve, don't ask me shit bout Jane
I know you crackrs pissed off, I can see it in your eyes
I'm down with Rap-A-Lot, until the day that I die
(Until the day that I die)
So fuck you in ya asses, you know it's all a lie
You just wanna destroy me, just like you did my guy
But now I must expose you, and tell my boys the truth
Listen up my niggaz: ""The F.B.I. been watchin' you""
Especially if you black, and tryin' to leave the streets
And get off in this music, you see the way they doin' me
Runnin' in my crib, makin' niggaz lie
Nigga get a scapegoat and take this 25
You know I ain't no dopeboy, ain't never been a mule
I admit I use to sell rocks, but that was back in school
Now I just do music, and smoke a little weed
But not enough to run a dope house, so why you fuck with me?
Look me in my eyes!
Will you look in my eyes, and tell me do you see what I see?(My eyes!)
Will you look in my eyes, and tell me do you see a Geeeeeeeee?
(Scarface)
Look me in my eyes, I've told all I could tell you
And now you know too much, if you leak a word I'll kill you
You think that I'm insane, partially deranged?
You've had your chance to pick my brain, now explain
What's up with all these nightmares, this long rewinding road
That leads me to the same place I started from;
Right before I left home
(Look me in my eyes!) I thought you was a shrink
Diagnosed my symptons, I give you time to think
OK your time is up, now analyze my life
Please remove your glasses, look me in my eyes
(Look me in my eyes, my eyes)
You seemed to be confused, I raised up off his sofa
Put back on my shoes, because this sessions over
I headed for the door, he stopped me in my tracks
He said he had an answer, he told me to come back
He spoke the book of Matthew then he spoke the book of Luke
But he stopped at Revelations, when he just spoke the truth
And told me all my answers, I would find in his book
If I just stopped and looked, if I just stopped and looked
Told me to seek in he who seeks he shall find
Then he put back on his glasses, and looked me in my eyes
Looked me in my eyes"
