,song,year,album,genre,artist,lyric
21,I Do It,2011,Finally Famous (2011),,Big Sean,"I do it
I do it
I do it
Boi...
I waited my whole life to be the man of the hour
Really can't lie, I was the man when I started
I will be the man when I die
Man these hoes, take your money
And I take their virginity
I'm high, I split an O in half, now it's a parenthesis
Crazier than crazy, ape shit, retardedly stupid
I put that weed in an uh and pass it
Yep that's ally oopin, okay
Oh, that's your girl
Well I don't give a master two shits
Okay I'm westside, westside till I'm riding underneath them tulips
You bordo like Enrique, I'm toupee, I'm three-pee
I'm looking like I'mma sweep stakes
But I treat ya girl like a cheap skate
'Cause I need a crib, a big estate
I need a boat and that need a lake
I need some salmon, that need a plate
That need a chef so I feed my safe
My crew is who I'd be widdy-be-wid-it
Rose I sippity-sip-it
I'm Quagmire I fuck hoes
My cashflow I giggity-giggity it
Boy, I'm cock-a-mania
The most zaniest, insaniant
Pulling up in Merced-iance
Rolling up like I'm Damian
I love girls that Arabian, Albanian, caucasian
I ride around gettin' cranium cause my dick is hard as titanium
Oh boy you had your chance, and blew it (you blew it)
Stand aside and watch a real nigga do it
I feel like the World mine
Just bow down, the World mine
I'mma let you live, the World mine
This World mine
The one and only in this muthafucker
Niggas staring like we the only ones in this muthafucker
How could you not know we in this muthafucker
I got my haters looking lonely in this muthafucker
Whoa, I'm sipping on whatever I get handed
Throwing house parties so crazy that my crib look like a campus
Play your cards right and I could blow you up
Nah, I ain't Gambit shit, I'm wasted, wasted
This looks like a job for Captain Planet
Nah, nah, good lordy, wowdy, I just took more shot than Kobe
The realest niggas is reppin
The baddest bitches promoting
She put that thong on my groin groin
And then it go boing!
Got my fronter on her bumper does it look like she towing
I hustle hard like I'm finna lose the crib
And party hard like I'm finna do it big
All I ever do is big
So all she wanna do is big
Girl, what your name is, I really can't remember
And tone breaking tree down, somebody yell out timber
I'm up up in them Kush clouds, lighting up like I'm Zeus
Bitch stand back watch how a real nigga do it
I feel like the World mine
Just bow down, the World mine
I'mma let you live, the World mine
This World mine"
22,I Don't Fuck with You,2015,Dark Sky Paradise (2015),,Big Sean,"I don't fuck with you
You little stupid ass bitch, I ain't fuckin' with you
You little dumb ass bitch, I ain't fuckin' with you
I got a million trillion things I'd rather fuckin' do
Than to be fuckin' with you
Little stupid ass, I don't give a fuck
I don't give a fuck, I don't I don't I don't give a fuck
Bitch I don't give a fuck about you or anything that you do
Don't give a fuck about you or anything that you do
I heard you got a new man, I see you takin' a pic
Then you post it up, thinkin' that its makin' me sick
I see you calling, I be makin' it quick
I'mma answer that shit like: ""I don't fuck with you""
Bitch I got no feelings to go
I swear I had it up to here, I got no ceilings to go
I mean for real, fuck how you feel
Fuck your two cents if it ain't goin' towards the bill, yeah
And everyday I wake up celebratin' shit, why?
'Cause I just dodged a bullet from a crazy bitch
I stuck to my guns, that's what made me rich
That's what put me on, that's what got me here
That's what made me this
And everything that I do is my first name
These hoes chase bread, aw damn, she got a bird brain
Ain't nothin' but trill in me, aw man, silly me
I just bought a crib, three stories, that bitch a trilogy
And you know I'm rollin' weed that's fuckin' up the ozone
I got a bitch that text me, she ain't got no clothes on
And then another one text, then your ass next
And I'm gonna text your ass back like
I don't fuck with you
You little stupid ass bitch, I ain't fuckin' with you
You little dumb ass bitch, I ain't fuckin' with you
I got a million trillion things I'd rather fuckin' do
Than to be fuckin' with you
Little stupid ass, I don't give a fuck
I don't give a fuck, I don't I don't I don't give a fuck
Bitch I don't give a fuck about you or anything that you do
Don't give a fuck about you or anything that you do
Got a million things on my mind
Executive deals online, limited amount of time
Chasin' these dollar signs and you ain't on your grind
You might be able to find me up in the MGM casino in the D
Fuckin' off fetti I coulda put on property
From the Bay to the Murder Mitten, my niggas put murder missions
She choose him, that's her decision, free my niggas in prison
On the phone with a bitch who can't do shit
For a pimp but make a nigga hella rich
Got a blunt in my dental, goin' H.A.M in a rental
On my way, to Sacramento, late night, Arsenio
I'm never sentimental, go hard or go home, listen
Barely Harley, I'm chromeless, you might end up domeless
I bet you she into me, her cheddar, she givin' me
I make a bitch stand outside forever like the Statue of Liberty
Rest in pimp, Pimp C, underground king of the South
I raise my Styrofoam up, and pour some drank in my mouth
Why you always coming around with bad news?
Say you want me to win, but hope I lose
Ass never rock with other niggas in the crew
But them niggas cool, it's just that
I don't fuck with you
You little stupid ass bitch, I ain't fuckin' with you
You little dumb ass bitch, I ain't fuckin' with you
I got a million trillion things I'd rather fuckin' do
Than to be fuckin' with you
Little stupid ass, I don't give a fuck
I don't give a fuck, I don't I don't I don't give a fuck
Bitch I don't give a fuck about you or anything that you do
Don't give a fuck about you or anything that you do
I got a new chick that I gotta thank God for
I got a new whip that I gotta thank a lot for
Yeah I got a lot but want a lot more
Yeah we in the buildin' but I'm tryna take it to the top floor
I swear I hear some new bullshit every day I'm wakin' up
It seems like nowadays everybody breakin' up
That shit can break you down if you lose a good girl
I guess you need a bad bitch to come around and make it up
I guess drama makes for the best content
Everything got a bad side, even a conscience
Now you're drinkin' till your unconscious
Feel me when you get a fine bitch
Just don't forget to read the fine print
Life got me meditatin' like I'm in the Himalayas
Keep it G with the L lit on me like the elevator
Yeah I know that karma's too real so I hope you doin' cool
But still stupid ass bitch I ain't fuckin' with you
Little stupid ass I ain't fuckin' with
I ain't fuckin', I ain't I ain't fuckin' with you
I ain't fuckin' with you"
23,I Know,2015,Dark Sky Paradise (2015),,Big Sean,"I know you've been goin' through some things, uh huh
I know you don't even love the same, do you, do you?
I know you've been runnin' on empty, runnin' on empty
The way you move it's like you could use a vacation
Drinking Hen' and the harder you dance
I swear right now it look like you on a vacation
Gotta get away, make it happen
Whatever happened just had to happen
On vacation, yeah
I know you've been, I know you've been
Dancin', dancin' dancin' like you fucking got a reason
Dancing like it's something to believe in
Dancing like it's fuckin' dancing season
Blame it on the alcohol or blame it on sativa
The harder your heart keep beating
Only feel bad while you're thinkin'
Pop pop pop like Pepsi Coke, the best we smoke
Plus the tan look like you flew in from Mexico
Go go, let me see how wild it get
Bustin' wide as it get
You need to be taken care of and pampered
But just like a pamper, he on that childish shit
I know you've been silencing your phone
(Silencing your phone, ignoring calls from home)
I know you've been tryna get along
What's up, it's on, no games, we grown
I know you feel like sometimes that y'all don't speak the same language
I know that you just wanna let it go with all the bitches that you came with
I know you've been going through some thangs, wanna get away
Baby let me be your vacation
The other chick you've been fuckin' with is a trip
You know she be playin'
Baby I am just saying
I know you know I am down for whatever, yeah
You know I'm just here to make you feel better, yeah
Take a load off on my private island
Come inside and go into hiding
I know that you've been sacrificing your time
And need time to unwind and let go
So let go and let's go and let's roll and we roll
Excited, activated get ignited
So many charges on my card oh God I think I got indicted
Get a, get a night, get a day, get a room, get a place
Get a drink, pop a bottle, maybe we can get away
You a star, you need space
We can shoot up by the town
Have you ever been to Texas?
South By Southwest
Where we can smoke a zip like we can't get arrested
Where they might know us off any intersection
I mean baby I know you've been, wanna be that baddest
Wanna be with somebody who ain't never had it
No status, just all cinematics, you just got casted
I know you've been crying and poutin'
Know you're tired of arguing
But no screaming and shouting
And you know we on a roll like we did good in college
Throwin' hundreds and thousands
Like they not hundreds and thousands
Why? 'Cause I know you've been going through some things
(I know you've been going through some things you can't explain
Which your may think that shit insane
I know you just tryna maintain, that shit is lame, you can't complain)
I know you don't even love the same, do you, do you?
(Don't love the same, I know you've been diving through pain
I know you runnin' so crazy, I know you runnin' on empty
That shit can fuck with your mente
I know this shit, don't you tempt me, I know you...)
The way you move it's like you could use a vacation
Drinking Hen' and the harder you dance
I swear right now it look like you on a vacation
Gotta get away, make it happen
Whatever happened just had to happen
On vacation, yeah
I know you've been, I know you've been
I know it look like like you need a vacation
How 'bout Hawaii, maybe Jamaica, maybe Asia
Taking you places 'lotta nigga can't take ya
Don't forget the make up
Yeah"
24,Intro,2011,Finally Famous (2011),,Big Sean,"Yeah
Finally famous in this
Yeah
Do I really need an intro
Cause dey know, dey know, dey know
Do I really need an intro
Who I am, Who I am, Who I am
Do I really need an intro
Dey know, dey know, dey know
Do I really need an intro
Who I am, Who I am, Who I am
All I get is respect, as soon as I eject the vehicle
I bet you cannot detect, the scratch of a defect
From where the streets feast at, but made it out the belly of the beast without a C-sect
I'm so straight up, I'm so erect
Hype off that action, I'm so direct
I know it's a hundred thousand niggas up in Michigan
Doing it, but where I lack in talent I make up for it in discipline
And go hard, so hard till nobody else is on my sonar, radar, or lane 'cause I Bogart
Nowadays all we do is classic, Mozart
Outta here, it would be polite to send a postcard
I meant a post heart, y'all niggas post hard
So lost co-star, coast off au revoir
I mean look at all we been in
And I look up in the mirror like boy you ain't even finished
Do they really need my info, to show them what they in for
I'm recognized like kinfolk, even when my brim low
I come from where that life talk, where dat where dat knife talk
D-town, be brown, more money than white chalk
And on them nights how we grind till its light out
Grind till the sunset, till my grandson set, yup
Yeah, man my kids gone have the good life
Good days, good nights, and not the wish I could life
Strongest survive it, they see he trying to make something outta nothing
They like damn he Macgyver
Damn he go live, but too good to try and let up
And I'm better than whoever put together"
25,It's Time,2013,Hall of Fame (2013),,Big Sean,"I done fell asleep fucking last night
That's how much I don't sleep nigga
Finally famous nigga
And I'll be goddamned if I didn't
Put the city on let's get it
(All right all right all right, all right all right all right)
Let's get it
And I'll be goddamned if I didn't
Put the city on let's get it
(All right all right all right, all right all right all right)
Let's get it
Today is a good day
I wish a nigga would day
Ride through the hood day
Ride through the hood where I would stay
If I wasn't me, wasn't committed
I told my mom and my dad it'll be the last Christmas
In the hood that you can visit
Oh boy I got it, no chasers
Cause the best mixed with Hennessey is problems
I took that advice young when I was headed up to college
Momma swimming in that debt
Rather swim with the piranhas or the shark
Ready set go, on your mark to the top
Getting rich ain't a blessing it's a choice
Drunk and still drinking out the bottle
I want a hood rat bitch motherfuck a model
You ain't alive if you ain't living that's the motto
And imma' probably wake up tomorrow sayin', sayin'
And I'll be goddamned if I didn't
Put the city on let's get it
(All right all right all right, all right all right all right)
Let's get it
Let's get it, yeah be all right nigga
It's the motherfucking world nigga
Getcha some time to just do it how I done it
First up on the first cause' first of all you gotta want it
Re-up time for every penny, never fronted
So room for, paid every penny then I stunted
Stunted so hard you woulda thought I was a stuntman
TS4 with 23's I'm talking jumpmans
Twos and thirds watch for the blitz, you know they rush
Just don't get caught in the coupe with them birds, end of discussion
Them boys round the corner wanna sell in that Cal Ripken
If them niggas think I'm riding with that, them niggas tripping
Yeah I got a magnificent hustle, cause' imma' grinder
Told my olds I'm hiding you here, so they won't find you
What you know about a bag that's heavy as anacondas?
Bet you one thing, I ain't talking no marijuana
That's what's wrong with these niggas they think it's about shine
You niggas get back to your grind, I think it's about time
And I'll be goddamned if I didn't
Put the city on let's get it
(All right all right all right, all right all right all right)
Let's get it
They say it's my time according to my Rolex
I'm bout to fuck the game, then your ho next
I used to talk dirty on my cell, no phone sex
No yoga boy I was making blow stretch
Press the fast forward button, I'm pushing a foreign something
All through my neighborhood, next stop is the haters hood
My bitch so bad, but you can bet that my paper good
I do this for real, you lil niggas just fake it good
It's time for a new crib, it's time for a new chain
20 thousand on me homie that's just loose change
Too many diamond chains that nigga a mess
But if you knew bout my hood you'd say that nigga is blessed
Detroit in this bitch, Big Sean what it do bro?
Getting money four ways so I can buy a two-door
Stash looking healthy but my jewelry got the flu though
The hustle's who I represent, dope boys we in this bitch
And I'll be goddamned if I didn't
Put the city on let's get it
(All right all right all right, all right all right all right)
Let's get it
Detroit, once the backbone of this country
Now it's the largest U.S. city to file for bankruptcy
Thriving neighborhoods are now vacant
Going from a population of nearly 2 million
To under 700,000 in a matter of years
The people of Detroit really going to have to stick together,
To make it through these tough times"
26,Live This Life,2011,Finally Famous (2011),,Big Sean,"Hook - The Dream]
Oh shit I'm finally famous
And I'm rolling with the motherfuckin top down
How can you blame us?
I wanna break you off like right now
(Verse 1 - Big Sean)
Hell yeah nigga high right now
That's the reason I said ""hi"" right now
Come have the time of your life right now
All you gotta do is close your eyes right now
This shit classic, they ask ""where your outfit from?""
Please, The Saks Fifth, first class
Only culture games and practice
Oh you athletic? Shit, show me on the mattress
'Cause it's already night time
And I feel like the right time
Twisting up my fingers
Like the young P-A-C, B-I-G but she just call me D-A-D
I do it
(Hook - The Dream)
Oh shit I'm finally famous
And I'm rolling with the motherfuckin top down
How can you blame us?
I wanna break you off like right now
(Verse 2: Big Sean)
And I'mma need that penthouse on top of the world
That Detroit player on top of the world
Detroit players on top of your girl
It's been a hell of a night
What a beautiful life...
Fancy things...
Flashing lights, it's been a hell of a night
What a beautiful life...
Hell yeah, nigga gone right now
That's why we should get gone right now
I'm trying to get you home right now
I bet I could turn you on right now
Really I can't call it
Stress turned me into a weed-head
And parties into an alcoholic
And money turned me into a workaholic
And money turned her into a twerkaholic
Yeah do it, do it, do it with no hands
Do it like you do it when you do it with your man
I could pull up in a Honda Civic, pulling bitches
Ain't about the cars, bout that nigga who is in it
Right here: and all I need is a minute
Start it up, guaranteed I'mma finish
In the nighttime, I feel like the right time
So here go the drink you've been waiting all life for
Make sure the muthafucking ice cold
My jewelry is ice-cold, stone is albino
'Cause you're burning up, your outfit is dyno
Let's give 'em a light show
(The Dream)
I ain't Paul McCartney or John Lenon
I ain't buying Beetles, I'm buying Benzes
They mad at you mamacita
Cause them bitches look like Bobby Bonilla
Oh shit I'm finally famous
And I'm rolling with the motherfuckin top down
How can you blame us?
I wanna break you off like right now"
27,MILF,2013,Hall of Fame (2013),,Big Sean,"[Hook: Children] x2
Man, not my mama (x3)
Quit messin' with my mama
(Verse 1 : Big Sean)
Okay, I love me some of yo mama, (oh) true that (true that)
Don't call me daddy, only she can do that
Ok, me and yo mama be fuckin', boy you don't know nothin' about that
You seen her lookin' all mad, ain't time for ya nap?
You wake up, I'm back, eating up all your snacks
Don't ask for help with your math (stupid)
Ain't my fault, you can't add
Don't be out here fake cryin', lyin'
Up in the keyhole straight spying
Only knock the door if you're dyin'
I wish I could stay here forever (I love it)
You the only reason me and your mama ain't together
She's so much better than my old bitch
Man, I love that old bitch
I do
(Bridge: MILF)
OH! This feels so nice. Oh shit!
(Hook: Big Sean)
No stress, no drama,
Her kids hatin', they know I fucked their mama
I love ya mama, I love ya mama, I love ya mama
I love ya mama, I love ya mama, I love ya mama
(Verse 2 : Big Sean)
The way she bounce both cheekies
Boy, she freaky, shoulda known she was kinky
When I walked inside the room and I seen her slinky (wtf)
Even made me use my pinky the way she teach me
It's just so dreamy, oh God, damn, man
I cheat on tests, cheat on hoes, I cheat when I can
I'm even cheating on my whip, I got a side Benz
But she made me wanna cut off all my side friends (I love you, baby)
A nigga be tryna chase her, take her
Date rape her, stand out the daycare sit there and wait there
Fuck, I can't even trust the neighbors, damn (what you lookin' at?)
You niggas stick to your young hoes
I got a freak that wash, dry, and fold clothes
You motherfuckers
Ooh this? mothafucka! OH! Just let me, oh! Let me jockey this dick!
(Verse 3 : Nicki Minaj)
I got my welfare check, smokin' on that crack
Hell yeah I'm unemployed
Baby daddy down my back
Now what you got for me Sean?
I heard it's big and it's long
I take my teeth out, suck it good
This where your dick belong
Y-Y-Yeah, do it like that daddy
Pump pump bump bump it in my ass-matic
You a dummie, you is big bone
(Mom, I'm hungry) Shut your mouth, you little bastards go on
All this ass is for you Seany, can I call you Seany?
Sl-Sl-Sl-Sl-Slap me in my face with it
Get a crack valve with that bass in it
If I got weed then I'm lacing it
Eat all this ass, quit tasting it nigga
(Verse 4: Juicy J)
I got yo mama all in my line
Bullets all in my 9
Rollie tell the time
She ain't yours, she ain't mine
Throw a hundred every time
I think my coupe just lost its mind
Put yo mama on that trippy shit, sippin' lean, snorting lines
Overseas like ""bonjour""
Last ten years I've been on tour
And I still got that old money
I touch more green than a lawnmower
With a ratchet bitch, you laid up
I'm on my tour bus fucking mamas getting paid up
I take that bitch to my mansion
And a nigga can't pay her to leave
Yo mama a great head doctor, with no PhD
My pockets stuffed with dough
I made it all in the streets
I might just go to the club, and throw it all on a freak
Yo mama
Ratchet ass bitch
Baby, ooh. Can you feel what I feel, OH shit!
I want a bunch of boots and shoes, 'cause mothafucka, I'm gonna be here a while."
28,Marvin & Chardonnay,2011,Finally Famous (2011),,Big Sean,"Early in the morning
When she's all alone
Imma take my time
Do it how we want it
Just to set the mood, girl I bought some Marvin Gaye and Chardonnay
Hold up, hold up, hold up, hold up, hold up
Yeah
She love the way I'm doing it
So GOOD she won't put my tattoo on it
Bottom line is, you the finest
Gave you a new name (what's that, what's that?)
My bitch
Hold up, hol' up, whoa there
Let's capture this moment if I ? than I own it
Want it every mornin'
And Patronin' girl, we grownin'
Waddup, got me feeling like a kid with the street lights on
Street lights on
You know I got it going till it's
Early in the morning
When she's all alone
Imma take my time
Do it how we want it
Just to set the mood, girl I bought some Marvin Gaye and Chardonnay
Just let the song play
The long way
The strong way
It's our day
It's our way
This was all inspired by a little Marvin Gaye and Chardonnay
(Kanye West)
Hold up, hold up, hold up, hold up, hold up, hold up, hold up
Talk to the, talk to the hand
You talking to a grown ass man
It's like, way way way too much in your pants for us not to make the bed squeak
(There goes the bed sheets)
Err'ybody rip the swag off
'Fore I rip the tag off
Why my pants sag off, 'cause I'm rappin' my ass off
Flow so ugly, money so handsome
This the fucking anthem, get it, the fucking anthem
(Kanye West)
I don't really wanna uh talk too much
But you love it when I talk like I lost it
And I love how you look when ya blazin'
And I swear you turn at least half asian
And we 'bout to have a liaison
She cool, get head with her shades on (whoa)
You should just go and throw a cape on (whoa)
And it's just so amazing
So amazing
So amazing
(Big Sean)
Take it to the car, bloop, bloop, that shit look like I'm speed racing
Leavin' with me, it'll boost your reputation
West side is where I'm stationed
Spend all night, just champagne tasting
Ain't no rush girl, let's just pace it till it's...
And this was all inspired by a little Marvin Gaye and Chardonnay"
29,Memories (Part II),2011,Finally Famous (2011),,Big Sean,"(Verse 1: Big Sean)
Sometimes I dream bigger than I live
Sometimes I think better when I'm lit
So goin' and light it
Roll it up, ignite it
One time for all my niggas that dreamed it than real life'd it!
I swear I've been through everything in life but a coffin
They say the sky's the limit, how bitch? I'm moonwalking!
And my middle name Michael ho
Success is my idol and being broke is my rival
But it's cool because I got the title ho
See I just want my fantasies in real life
You got everything tell me what it feel like
Muthafuck the radio if I can't hear mine
They give the wrong people more airtime than airlines
Is you feeling me?
If not you feel my energy
See I know I'm a make it, but even if I don't
Don't feel bad cause honestly all the times that I had
Those will be the best memories
Be the best memories
I hope that you remember me
These will be the best memories
Cause in the end all you really have is memories
Let's reminisce over the good times and the bad
Reflect on everything we missed
Cause you know we'll never get it back
(Verse 2: Big Sean)
Are you willing to give up what you love, for who you love
Or lose your girlfirend to groupie love
Everywhere I go I get a group of hugs
That's what happens when they need connections and you the plug
How many trends you gotta set till you considered great
How many missed calls till you considered fake
How many dreams till it's considered fate
I'm eating in a World where I'm considered bait
A workaholic addicted to bills
People addicted to me 'cause they addicted to real
My best friend got addicted to pills
I can't look at him in his eyes, you don't know how that shit feels mentally!
I ain't trying to rock no shirts that say ""in memory""
I'm praying that he make, wishing we could go back
Cause honestly all the times that we had
Those be the best memories...
Let's reminisce over the good times and the bad
Reflect on everything we missed
Cause you know we'll never get it back
(Verse 3: Big Sean)
Sometimes reality checks are too big to be cashed
Was mailed one when I heard Nique had died in that crash
Seemed like yesterday I just seen him smile and laugh
I'm stressing over little shit
When I should be happy I can
They say my music beating, 'cause I follow my heart
I always have faith, like who swallows the darts
And with my Mama looking at cribs that we can't purchase
Houses bigger than a palace
But she a queen, so she deserve it
So I'm focused, they try to throw me off track
But they just hurdles
I'm marathoning to the money and you just running off in a circle
Man, I'm huddled up with my team, in other words my inner circle
Fast forward a few years later
Now we the fucking winner's circle
Remember the first time I was rhyming for Kan'
Almost as nervous as the first time I rhymed for my mom
Sold out the theater downtown, she said it was perfect
But I already dreamed it
So it felt like I rehearsed it
Much as my grandma took care of me since I was birthed
Sad I used to steal Twenty Dollar bills right out her purses
No I ain't perfect, tryna make a gift out of a curse
Life out of a hearse
And if I die, of course I have the memories...
Let's reminisce over the good times and the bad
Reflect on everything we missed
Cause you know we'll never get it back"
30,Mona Lisa,2013,Hall of Fame (2013),,Big Sean,"Whoa
Oh God
How I look, Tell me how I look
Exactly
Mona Lisa, Lisa Moanin'
Got some drinks and some motherfucking refer blowing
I tell her fuck with me and you could be something
Yo girl so bad I want the threesome
Threesome trying to have a threesome
Look at my watch 'bout three somethin'
Threesome trying to have a threesome
Fuck with me and you could be something
I believe in God and rubbers
Even if we sex you are not my lover
Hit you on the couch and not the covers
And if you bring you friend then we got to fuck her
That's what I'm down for no convo, my condo
And if I answer this phone call don't make a sound ho
My life is my audacity my dogs to the right of me
I got the girl you can't lay a finger on right here massaging me
Like yeah... I'm the nigga I know it, I'm the nigga I know it
My Momma say I'm a poet, you hating praying I blow it
But this the life I made though
I show a bad bitch what she made for
Mona Lisa, Lisa Moanin'
Got some drinks and some motherfucking refer blowing
I tell her fuck with me and you could be something
Yo girl so bad I want the threesome
Threesome trying to have a threesome
Look at my watch 'bout three somethin'
Threesome trying to have a threesome
Fuck with me and you could be something
(Bad bitches, bad bitches, bad bitches, bad bitches)
I'm eating lobster with my shrimp hand
Feeling on her with my pimp hand
I'm talking to her like her Daddy do
And bet she give me everything but attitude
Mathematical, radical
Twist my fingers up and rep my avenue
Penthouse altitude, being broke is not compatible
Get a fine girl, Patron that
Get a finer one, and then clone that
You cuff your wife like I want that
When I got freaky women tongue kissing
Marijuana lung lifting
Give long dick then I'm long distance
You in the club bromancing
I got her homancing
Face in my lap nose dancing
No pants screaming
Mona Lisa, Lisa Moanin'
Got some drinks and some motherfucking refer blowing
I tell her fuck with me and you could be something
Yo girl so bad I want the threesome
Threesome trying to have a threesome
Look at my watch 'bout three somethin'
Threesome trying to have a threesome
Fuck with me and you could be something
I believe in God and rubbers
Even if we sex you are not my lover
Hit you on the couch and not the covers
And if you bring you friend then we"
31,Moves,2017,I Decided. (2017),,Big Sean,"Yeah
Sex game had her ass blowing me up (brrr)
Sex game had her ass texting me up
Yeah
Whoa
I got the moves
I got the moves
I'm making moves
You gotta move (you gotta move)
She make that back move (damn)
She made her titties move (goddamn)
I make the city move (like whoa)
I make the city move
I got the moves (I'm making moves)
I got the moves (I got the moves)
I'm making moves (I'm making moves)
You gotta move (you gotta)
She make that back move (damn)
She made her titties move (goddamn)
I make the city move (l do)
I make the city move (I do)
Look, give me the ball and I will have to pass it
I ain't passing out until I'm asthma attacking
I take a plan and then I back to back it
Hit after hit, check the batting average
I take the work, flip it, acrobatic
Got a little time and a lot of talent
Do a little talking and a lot of action
Seen the competition, hmm... not a challenge
I lean, I move, I walk through in this bitch
Packed out but I can count on my hands
Who I'mma talk to in this bitch
Girls from law school in this bitch
Yeah, they paralegals, barely 21
That's very legal, but they doing shit that's probably barely legal
Awe man
It's that nigga that you probably least expected
I just had a couple dots that need connecting
Now your top 5 getting redirected
From here on out it'll be consecutive
We making moves like Tarantino, like J.J. Abrams
Moving like Channing Tatum
Moving like Jason Statham
Motherfuck the whole industry
Half of these niggas my mini-me's
I got this bitch going off more than breaking and entering
You hot for a minute, me
I make the shit that last for infinity
Hop in the booth, man that shit like a gym to me
Don't test the agility
Silly, silly, thinking that the negativity you talking could ever fuck up the tranquility
Okay, okay, okay, I'm on Rodeo for the day
If you owe me then you better pay your layaway, away
Stay away, or your ass might get K.O., kay today
Man that ""pew! pew!"" hit your ass from like way, oh ways, away
I got the moves
I got the moves (whoa)
I'm making moves
You gotta move (you gotta move)
She make that back move (damn)
She made her titties move (goddamn)
I make the city move (like whoa)
I make the city move
I got the moves (I'm making moves)
I got the moves (I got the moves)
I'm making moves (I'm making moves)
You gotta move (you gotta)
She make that back move (damn)
She made her titties move (goddamn)
I make the city move (I do)
I make the city move (yeah I do)
Look, I'm a don, I'm a don, I'm a don (don)
I gave my whole family jobs and I take care of my mom
Me and my girl been through so much, that's my partner in crime
Touch any of the above, now you're harder to find
Gone"
32,Mula (Remix),2013,Hall of Fame (2013),,Big Sean,"Where my real niggas that's gon' ride for me
Where my fine freaks that's gon' ride for me
Where my real niggas that's gon' ride for me
Where my fine freaks that's gon' ride for me
Ain't nothing more important than the mula
Ain't nothing more important than the mula
Hallelujah, hallelujah, praise God, hallelujah
Ain't nothing more important than the mula
I'm with my shooter and a preacher hallelujah
When they view ya fucking around
Me and my niggas we come in your town
Busting them bottles and fucking your bitches
And when they start hating we gunning them niggas
Don't fuck 'em around, boy I get money all day
And I ball hard like Tim Hardaway
I can see a bad bitch from far away
Let her ride this dick 'cause I had a hard day
And my dick even harder, you whippin' the charges
You put your rims on and you think that you're balling
I'm whippin' a Bentley, I can't even cut it
And my shit so retarded I handicap parking like SKRRRRRR!
Ain't nothing more important than the mula
Ain't nothing more important than the mula
Hallelujah, hallelujah, praise God, hallelujah
I get paid to the decimal, taxing plus stacking
Yo fuck federale, I smoke medicali
B-I-G Sean don, Juan Perion
Bitch fuck with me, I bet I make it work
I oopsy-daisys on a skirt
Fuck with me get a room for daisies on the dirt
I prefer brown liquor, brown ladies, brown Louis Vuitton
Condom on 'fo I go to work, that's my uniform.
Nigga I used to eat mayonnaise sandwiches
By candle lit, and that's cause the power's out
And not for romance and shit (No!)
From barely managing to mansions
Where ho's call me Mr. Anderson
Command a bitch, no I don't own the pussy I just sample it
I got a couple marbles missing I know
Now there's marbles all on the floor
On the bathroom, kitchen and stove
I got bitches on my cellular callin and confessing
But I don't reply cause that's the clearest way to send a message
Paper running through my jugular
I'm blowing loud, throwing thous, getting drunk
You know my style
And my momma say she still proud, that's mula
Ain't nothing more important than the mula
Ain't nothing more important than the mula
Hallelujah, hallelujah, praise God, hallelujah
I'm winning, I don't owe nann nigga shit
Came in this motherfucker by myself
Smoking on strong, and holding on my dick like Ah
My gold on, I'm the bomb, I'm talking goldmine
Nigga's taking shots at me, I send em' back to their homeline
And I touchdown, goalline, y'all ain't killing shit
Shoot every nigga in your clique
I'm on one, let me jog your memory
Me and Nells on a milerun, uh, shawty gonna need her drawers done
Eat her pussy till it's all gone, uh
And I still ain't ever been robbed, so nigga don't try me
Two niggas with guns, natural wallet
That pickpocket want my I.D and I spray your zone
Treat niggas like strippers and put cash on em'
Got a new chomp, I need that bitch that want a tag on
If you shoot me, you famous, if I shoot you, I'm brainless
So I'm about to be, dumb as fuck, cause' I got blessed fools and babies
When I was fifteen I was felon,
When you were fifteen you were yelling
Mama come get this nigga off my fucking melon
Ain't nothing more important than the mula
Ain't nothing more important than the mula
Hallelujah, hallelujah, praise God, hallelujah
Scared money never gon' make nothin', (that's right)
Gotta get it my medula
Couple dollars in the waist band, (that's right)
Nigga hula-hoop with the mula
Everyday that I wake I say grace
Hallelujah welcome back like Mase
Bitches only fuck niggas with the cream
A nigga this fresh ain't never gon' date
Ay, they say we can't maintain
Only real niggas remain
'Ye say that we the new slaves
I need to ball with a chain
I got a real bad bitch I haven't seen her in a month
With twins so big she can put it in her ugh
Ooh I love it when she drop it and spread it like
When I see her camel all I wanna do hump
Okay the Hall of Fame keep callin' my name
Got a mural on the wall I'mma legend
From the motor city and been have drive
I just need a little gas in my engine
Okay, we all in the game we ballin' the same
Home team nigga that's a blessing
I'm a bad mothafucker just tryna get some credit
So good it can get my into heaven, nigga
Ain't nothing more important than the mula
Ain't nothing more important than the mula
Hallelujah, hallelujah, praise God, hallelujah
Ain't nothing more important than the mula
Ain't nothing more important than the mula
Hallelujah, hallelujah, praise God, hallelujah"
